id:ID(UNIVERSITY_ID)|name:string|url:string|:LABEL
1687|University_of_Sydney_Faculty_of_Science|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Science|University
1688|University_of_Sydney_School_of_Biological_Sciences|http://dbpedia.org/resource/University_of_Sydney_School_of_Biological_Sciences|University
1689|University_of_Sydney_Faculty_of_Health_Sciences|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Health_Sciences|University
1690|University_of_Sydney_Faculty_of_Education_and_Social_Work|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Education_and_Social_Work|University
1691|Sydney_Nursing_School|http://dbpedia.org/resource/Sydney_Nursing_School|University
1692|Centre_for_Values,_Ethics_and_the_Law_in_Medicine|http://dbpedia.org/resource/Centre_for_Values,_Ethics_and_the_Law_in_Medicine|University
1693|Sydney_Bioethics_Program|http://dbpedia.org/resource/Sydney_Bioethics_Program|University
1694|University_of_Sydney_Faculty_of_Arts_and_Social_Sciences|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Arts_and_Social_Sciences|University
1695|University_of_Sydney_Faculty_of_Engineering_and_Information_Technologies|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Engineering_and_Information_Technologies|University
1696|University_of_Canberra|http://dbpedia.org/resource/University_of_Canberra|University
1697|ANU_College_of_Physical_&_Mathematical_Sciences|http://dbpedia.org/resource/ANU_College_of_Physical_&_Mathematical_Sciences|University
1698|Australian_National_University_Medical_School|http://dbpedia.org/resource/Australian_National_University_Medical_School|University
1699|UQ_Business_School|http://dbpedia.org/resource/UQ_Business_School|University
1700|Queensland_University_of_Technology|http://dbpedia.org/resource/Queensland_University_of_Technology|University
1701|Shafston_College|http://dbpedia.org/resource/Shafston_College|University
1702|Deakin_University_School_of_Medicine|http://dbpedia.org/resource/Deakin_University_School_of_Medicine|University
1703|Gordon_Institute_of_TAFE|http://dbpedia.org/resource/Gordon_Institute_of_TAFE|University
1704|Australian_School_of_Business|http://dbpedia.org/resource/Australian_School_of_Business|University
1705|Australian_School_of_Advanced_Medicine|http://dbpedia.org/resource/Australian_School_of_Advanced_Medicine|University
1706|Macquarie_University_Faculty_of_Science|http://dbpedia.org/resource/Macquarie_University_Faculty_of_Science|University
1707|University_of_Western_Sydney|http://dbpedia.org/resource/University_of_Western_Sydney|University
1708|Centenary_Institute|http://dbpedia.org/resource/Centenary_Institute|University
1709|International_College_of_Management|http://dbpedia.org/resource/International_College_of_Management|University
1710|Sydney_Medical_School|http://dbpedia.org/resource/Sydney_Medical_School|University
1711|Macquarie_University_Department_of_Chemistry_&_Biomolecular_Sciences|http://dbpedia.org/resource/Macquarie_University_Department_of_Chemistry_&_Biomolecular_Sciences|University
1712|Sydney_Conservatorium_of_Music|http://dbpedia.org/resource/Sydney_Conservatorium_of_Music|University
1713|Macquarie_Graduate_School_of_Management|http://dbpedia.org/resource/Macquarie_Graduate_School_of_Management|University
1714|Wesley_Institute|http://dbpedia.org/resource/Wesley_Institute|University
1715|Melbourne_Business_School|http://dbpedia.org/resource/Melbourne_Business_School|University
1716|Emily_McPherson_College_of_Domestic_Economy|http://dbpedia.org/resource/Emily_McPherson_College_of_Domestic_Economy|University
1717|Swinburne_University_of_Technology|http://dbpedia.org/resource/Swinburne_University_of_Technology|University
1718|Melbourne_Institute_of_Technology|http://dbpedia.org/resource/Melbourne_Institute_of_Technology|University
1719|Graduate_School_of_Humanities_and_Social_Sciences,_University_of_Melbourne|http://dbpedia.org/resource/Graduate_School_of_Humanities_and_Social_Sciences,_University_of_Melbourne|University
1720|University_of_Melbourne|http://dbpedia.org/resource/University_of_Melbourne|University
1721|Graduate_School_of_Humanities_and_Social_Sciences,_University_of_Melbourne|http://dbpedia.org/resource/Graduate_School_of_Humanities_and_Social_Sciences,_University_of_Melbourne|University
1722|Sydney_College_of_the_Arts|http://dbpedia.org/resource/Sydney_College_of_the_Arts|University
1723|Griffith_Law_School|http://dbpedia.org/resource/Griffith_Law_School|University
1724|RMIT_University|http://dbpedia.org/resource/RMIT_University|University
1725|Melbourne_School_of_Theology|http://dbpedia.org/resource/Melbourne_School_of_Theology|University
1726|Australian_College_of_Natural_Medicine|http://dbpedia.org/resource/Australian_College_of_Natural_Medicine|University
1727|Deakin_University|http://dbpedia.org/resource/Deakin_University|University
1728|MCD_University_of_Divinity|http://dbpedia.org/resource/MCD_University_of_Divinity|University
1729|Perth_Bible_College|http://dbpedia.org/resource/Perth_Bible_College|University
1730|Monash_University,_Parkville_campus|http://dbpedia.org/resource/Monash_University,_Parkville_campus|University
1731|Campion_College|http://dbpedia.org/resource/Campion_College|University
1732|Australian_College_of_Optometry|http://dbpedia.org/resource/Australian_College_of_Optometry|University
1733|Australian_Catholic_University|http://dbpedia.org/resource/Australian_Catholic_University|University
1734|Queensland_Institute_of_Business_and_Technology|http://dbpedia.org/resource/Queensland_Institute_of_Business_and_Technology|University
1735|University_of_South_Australia|http://dbpedia.org/resource/University_of_South_Australia|University
1736|University_of_Sydney_Faculty_of_Architecture,_Design_and_Planning|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Architecture,_Design_and_Planning|University
1737|University_of_Sydney_Faculty_of_Pharmacy|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Pharmacy|University
1738|University_of_Sydney_Faculty_of_Dentistry|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Dentistry|University
1739|University_of_Sydney_School_of_Mathematics_and_Statistics|http://dbpedia.org/resource/University_of_Sydney_School_of_Mathematics_and_Statistics|University
1740|University_of_Sydney_School_of_Physics|http://dbpedia.org/resource/University_of_Sydney_School_of_Physics|University
1741|Charles_Sturt_University_Study_Centres|http://dbpedia.org/resource/Charles_Sturt_University_Study_Centres|University
1742|University_of_Sydney_Faculty_of_Architecture,_Design_and_Planning|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Architecture,_Design_and_Planning|University
1743|University_of_Sydney_Faculty_of_Pharmacy|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Pharmacy|University
1744|University_of_Sydney_Faculty_of_Dentistry|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Dentistry|University
1745|University_of_Sydney_School_of_Mathematics_and_Statistics|http://dbpedia.org/resource/University_of_Sydney_School_of_Mathematics_and_Statistics|University
1746|University_of_Sydney_School_of_Physics|http://dbpedia.org/resource/University_of_Sydney_School_of_Physics|University
1747|Australian_National_Centre_for_the_Public_Awareness_of_Science|http://dbpedia.org/resource/Australian_National_Centre_for_the_Public_Awareness_of_Science|University
1748|Australian_Defence_Force_Academy|http://dbpedia.org/resource/Australian_Defence_Force_Academy|University
1749|ANU_College_of_Law|http://dbpedia.org/resource/ANU_College_of_Law|University
1750|Brisbane_North_Institute_of_TAFE|http://dbpedia.org/resource/Brisbane_North_Institute_of_TAFE|University
1751|UNSW_School_of_Photovoltaic_and_Renewable_Energy_Engineering|http://dbpedia.org/resource/UNSW_School_of_Photovoltaic_and_Renewable_Energy_Engineering|University
1752|Australian_Film,_Television_and_Radio_School|http://dbpedia.org/resource/Australian_Film,_Television_and_Radio_School|University
1753|Hillsong_International_Leadership_College|http://dbpedia.org/resource/Hillsong_International_Leadership_College|University
1754|Macquarie_University_Faculty_of_Arts|http://dbpedia.org/resource/Macquarie_University_Faculty_of_Arts|University
1755|Macquarie_Law_School|http://dbpedia.org/resource/Macquarie_Law_School|University
1756|Open_Universities_Australia|http://dbpedia.org/resource/Open_Universities_Australia|University
1757|Working_Men's_College_of_Melbourne|http://dbpedia.org/resource/Working_Men's_College_of_Melbourne|University
1758|Ridley_Melbourne_–_Mission_&_Ministry_College|http://dbpedia.org/resource/Ridley_Melbourne_–_Mission_&_Ministry_College|University
1759|Northern_Melbourne_Institute_of_TAFE|http://dbpedia.org/resource/Northern_Melbourne_Institute_of_TAFE|University
1760|Presbyterian_Theological_College|http://dbpedia.org/resource/Presbyterian_Theological_College|University
1761|St_Norbert_College|http://dbpedia.org/resource/St_Norbert_College|University
1762|Trinity_Theological_College,_Perth|http://dbpedia.org/resource/Trinity_Theological_College,_Perth|University
1763|Perth_Institute_of_Business_and_Technology|http://dbpedia.org/resource/Perth_Institute_of_Business_and_Technology|University
1764|Sigmund_Freud_University_Vienna|http://dbpedia.org/resource/Sigmund_Freud_University_Vienna|University
1765|University_of_Vienna|http://dbpedia.org/resource/University_of_Vienna|University
1766|PEF_Private_University_of_Management_Vienna|http://dbpedia.org/resource/PEF_Private_University_of_Management_Vienna|University
1767|Sigmund_Freud_University_Vienna|http://dbpedia.org/resource/Sigmund_Freud_University_Vienna|University
1768|University_of_Applied_Sciences_Technikum_Wien|http://dbpedia.org/resource/University_of_Applied_Sciences_Technikum_Wien|University
1769|MODUL_University_Vienna|http://dbpedia.org/resource/MODUL_University_Vienna|University
1770|Lauder_Business_School|http://dbpedia.org/resource/Lauder_Business_School|University
1771|Vienna_University_of_Technology|http://dbpedia.org/resource/Vienna_University_of_Technology|University
1772|Webster_University_Vienna|http://dbpedia.org/resource/Webster_University_Vienna|University
1773|Filmacademy_Vienna|http://dbpedia.org/resource/Filmacademy_Vienna|University
1774|Vienna_University_of_Economics_and_Business|http://dbpedia.org/resource/Vienna_University_of_Economics_and_Business|University
1775|Academy_of_Fine_Arts_Vienna|http://dbpedia.org/resource/Academy_of_Fine_Arts_Vienna|University
1776|University_of_Applied_Arts_Vienna|http://dbpedia.org/resource/University_of_Applied_Arts_Vienna|University
1777|Medical_University_of_Vienna|http://dbpedia.org/resource/Medical_University_of_Vienna|University
1778|IMADEC_University|http://dbpedia.org/resource/IMADEC_University|University
1779|Diplomatic_Academy_of_Vienna|http://dbpedia.org/resource/Diplomatic_Academy_of_Vienna|University
1780|Khazar_University_School_of_Humanities_and_Social_Sciences|http://dbpedia.org/resource/Khazar_University_School_of_Humanities_and_Social_Sciences|University
1781|Dunya_School|http://dbpedia.org/resource/Dunya_School|University
1782|Azerbaijan_State_University_of_Culture_and_Arts|http://dbpedia.org/resource/Azerbaijan_State_University_of_Culture_and_Arts|University
1783|Azerbaijan_Medical_University|http://dbpedia.org/resource/Azerbaijan_Medical_University|University
1784|The_School_of_Education,_Khazar_University|http://dbpedia.org/resource/The_School_of_Education,_Khazar_University|University
1785|Azerbaijan_State_Marine_Academy|http://dbpedia.org/resource/Azerbaijan_State_Marine_Academy|University
1786|Azerbaijan_International_University|http://dbpedia.org/resource/Azerbaijan_International_University|University
1787|The_School_of_Economics_and_Management,_Khazar_University|http://dbpedia.org/resource/The_School_of_Economics_and_Management,_Khazar_University|University
1788|Khazar_University|http://dbpedia.org/resource/Khazar_University|University
1789|Baku_Polytechnicum|http://dbpedia.org/resource/Baku_Polytechnicum|University
1790|Azerbaijan_University_of_Languages|http://dbpedia.org/resource/Azerbaijan_University_of_Languages|University
1791|Azerbaijan_Diplomatic_Academy|http://dbpedia.org/resource/Azerbaijan_Diplomatic_Academy|University
1792|Western_University|http://dbpedia.org/resource/Western_University|University
1793|Baku_Academy_of_Music|http://dbpedia.org/resource/Baku_Academy_of_Music|University
1794|Azerbaijan_State_Economic_University|http://dbpedia.org/resource/Azerbaijan_State_Economic_University|University
1795|Jamshid_Nakhichevanski_Military_Lyceum|http://dbpedia.org/resource/Jamshid_Nakhichevanski_Military_Lyceum|University
1796|Academy_of_Public_Administration|http://dbpedia.org/resource/Academy_of_Public_Administration|University
1797|Baku_State_University|http://dbpedia.org/resource/Baku_State_University|University
1798|Azerbaijan_Architecture_and_Construction_University|http://dbpedia.org/resource/Azerbaijan_Architecture_and_Construction_University|University
1799|Azerbaijan_Technical_University|http://dbpedia.org/resource/Azerbaijan_Technical_University|University
1800|Academy_of_Public_Administration|http://dbpedia.org/resource/Academy_of_Public_Administration|University
1801|Vitebsk_State_Technological_University|http://dbpedia.org/resource/Vitebsk_State_Technological_University|University
1802|Belarusian_State_University_of_Informatics_and_Radioelectronics|http://dbpedia.org/resource/Belarusian_State_University_of_Informatics_and_Radioelectronics|University
1803|Belarusian_National_Technical_University|http://dbpedia.org/resource/Belarusian_National_Technical_University|University
1804|Hrodna_State_University|http://dbpedia.org/resource/Hrodna_State_University|University
1805|Mogilev_State_A.Kuleshov_University|http://dbpedia.org/resource/Mogilev_State_A.Kuleshov_University|University
1806|International_Sakharov_Environmental_University|http://dbpedia.org/resource/International_Sakharov_Environmental_University|University
1807|Université_libre_de_Bruxelles|http://dbpedia.org/resource/Université_libre_de_Bruxelles|University
1808|Facultés_universitaires_Saint-Louis|http://dbpedia.org/resource/Facultés_universitaires_Saint-Louis|University
1809|Brussels_School_of_International_Studies|http://dbpedia.org/resource/Brussels_School_of_International_Studies|University
1810|Erasmushogeschool_Brussel|http://dbpedia.org/resource/Erasmushogeschool_Brussel|University
1811|Faculty_of_Theology,_Catholic_University_of_Leuven|http://dbpedia.org/resource/Faculty_of_Theology,_Catholic_University_of_Leuven|University
1812|University_of_Liège|http://dbpedia.org/resource/University_of_Liège|University
1813|University_of_Kent|http://dbpedia.org/resource/University_of_Kent|University
1814|Université_catholique_de_Louvain|http://dbpedia.org/resource/Université_catholique_de_Louvain|University
1815|University_of_Kent|http://dbpedia.org/resource/University_of_Kent|University
1816|Sint-Lucas_School_of_Architecture|http://dbpedia.org/resource/Sint-Lucas_School_of_Architecture|University
1817|Royal_Military_Academy|http://dbpedia.org/resource/Royal_Military_Academy|University
1818|Vesalius_College|http://dbpedia.org/resource/Vesalius_College|University
1819|University_of_Kent|http://dbpedia.org/resource/University_of_Kent|University
1820|University_of_Kent|http://dbpedia.org/resource/University_of_Kent|University
1821|Katholieke_Universiteit_Leuven|http://dbpedia.org/resource/Katholieke_Universiteit_Leuven|University
1822|University_of_Kent|http://dbpedia.org/resource/University_of_Kent|University
1823|Antwerp_Management_School|http://dbpedia.org/resource/Antwerp_Management_School|University
1824|Hogeschool_Gent|http://dbpedia.org/resource/Hogeschool_Gent|University
1825|Sabena_Flight_Academy|http://dbpedia.org/resource/Sabena_Flight_Academy|University
1826|Lessius_Hogeschool|http://dbpedia.org/resource/Lessius_Hogeschool|University
1827|Sabena_Flight_Academy|http://dbpedia.org/resource/Sabena_Flight_Academy|University
1828|Sabena_Flight_Academy|http://dbpedia.org/resource/Sabena_Flight_Academy|University
1829|Centre_Européen_de_Recherches_Internationales_et_Stratégiques|http://dbpedia.org/resource/Centre_Européen_de_Recherches_Internationales_et_Stratégiques|University
1830|Hogeschool-Universiteit_Brussel|http://dbpedia.org/resource/Hogeschool-Universiteit_Brussel|University
1831|Evangelical_Theological_Faculty|http://dbpedia.org/resource/Evangelical_Theological_Faculty|University
1832|Vlerick_Leuven_Gent_Management_School|http://dbpedia.org/resource/Vlerick_Leuven_Gent_Management_School|University
1833|Fiscale_Hogeschool|http://dbpedia.org/resource/Fiscale_Hogeschool|University
1834|Vrije_Universiteit_Brussel|http://dbpedia.org/resource/Vrije_Universiteit_Brussel|University
1835|Boston_University_Brussels|http://dbpedia.org/resource/Boston_University_Brussels|University
1836|Institute_of_Tropical_Medicine_Antwerp|http://dbpedia.org/resource/Institute_of_Tropical_Medicine_Antwerp|University
1837|Unidad_Académica_Campesina-Carmen_Pampa|http://dbpedia.org/resource/Unidad_Académica_Campesina-Carmen_Pampa|University
1838|University_of_Saint_Francis_Xavier|http://dbpedia.org/resource/University_of_Saint_Francis_Xavier|University
1839|American_University_in_Bosnia_and_Herzegovina|http://dbpedia.org/resource/American_University_in_Bosnia_and_Herzegovina|University
1840|Sarajevo_School_of_Science_and_Technology|http://dbpedia.org/resource/Sarajevo_School_of_Science_and_Technology|University
1841|International_Burch_University|http://dbpedia.org/resource/International_Burch_University|University
1842|International_University_of_Sarajevo|http://dbpedia.org/resource/International_University_of_Sarajevo|University
1843|Academy_of_Performing_Arts_in_Sarajevo|http://dbpedia.org/resource/Academy_of_Performing_Arts_in_Sarajevo|University
1844|University_of_Sarajevo|http://dbpedia.org/resource/University_of_Sarajevo|University
1845|School_of_Economics_and_Business_Sarajevo|http://dbpedia.org/resource/School_of_Economics_and_Business_Sarajevo|University
1846|Sarajevo_Law_School|http://dbpedia.org/resource/Sarajevo_Law_School|University
1847|Sarajevo_Graduate_School_of_Business|http://dbpedia.org/resource/Sarajevo_Graduate_School_of_Business|University
1848|Sarajevo_Music_Academy|http://dbpedia.org/resource/Sarajevo_Music_Academy|University
1849|Law_School_of_Fluminense_Federal_University|http://dbpedia.org/resource/Law_School_of_Fluminense_Federal_University|University
1850|Fluminense_Federal_University|http://dbpedia.org/resource/Fluminense_Federal_University|University
1851|Rio_de_Janeiro_State_University|http://dbpedia.org/resource/Rio_de_Janeiro_State_University|University
1852|Universidade_de_Pernambuco|http://dbpedia.org/resource/Universidade_de_Pernambuco|University
1853|University_of_the_State_of_Amazonas|http://dbpedia.org/resource/University_of_the_State_of_Amazonas|University
1854|Federal_University_of_Amazonas|http://dbpedia.org/resource/Federal_University_of_Amazonas|University
1855|PPGMAp|http://dbpedia.org/resource/PPGMAp|University
